baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_ensembl,gene,ensembl
222.803975818953,-2.24237068816363,0.423467758346181,-5.29525718066714,1.18849024200027e-07,1.60710252143515e-05,PSMD8_ENSG00000099341,PSMD8,ENSG00000099341
76.4200694232711,2.39718395591244,0.452829363599875,5.29379088152645,1.19806428897066e-07,1.60710252143515e-05,ARHGAP5_ENSG00000100852,ARHGAP5,ENSG00000100852
73.0030380591145,-1.96422580119801,0.371354605123048,-5.28935355614391,1.22749415411326e-07,1.61794403374337e-05,ZC3H3_ENSG00000014164,ZC3H3,ENSG00000014164
503.802293782628,2.48813189893891,0.470261877834864,5.29094960959739,1.21682892037199e-07,1.61794403374337e-05,USP24_ENSG00000162402,USP24,ENSG00000162402
1036.01680434666,-2.04076699098868,0.386115355384471,-5.28538159006031,1.25442992830784e-07,1.62518366267438e-05,PIK3AP1_ENSG00000155629,PIK3AP1,ENSG00000155629
39.399684461875,2.57480465508967,0.487070644060063,5.28630638386854,1.24810785344906e-07,1.62518366267438e-05,FANCM_ENSG00000187790,FANCM,ENSG00000187790
141.342101303703,2.93594604520003,0.556059031066858,5.27991792448206,1.29241766737487e-07,1.64625773126624e-05,UFSP2_ENSG00000109775,UFSP2,ENSG00000109775
53.9558696856329,2.79233514716368,0.528710505673102,5.28140658678375,1.28195840660092e-07,1.64625773126624e-05,PAQR3_ENSG00000163291,PAQR3,ENSG00000163291
2.83382669235301,3.97099115167667,0.753117939444135,5.27273477857612,1.3440573051546e-07,1.69776838596111e-05,SLC35F1_ENSG00000196376,SLC35F1,ENSG00000196376
49.2089559435243,-5.96152480896881,1.13303820230819,-5.26153910505769,1.42854497372567e-07,1.78957724890361e-05,PGLYRP1_ENSG00000008438,PGLYRP1,ENSG00000008438
128.105784886146,-3.25241635860446,0.618633307740709,-5.25742199443238,1.4608882745501e-07,1.81509380865823e-05,MMP9_ENSG00000100985,MMP9,ENSG00000100985
7.72606548197003,3.57226170760689,0.679799659014471,5.25487422689461,1.48125663054214e-07,1.8254380492486e-05,PITPNM3_ENSG00000091622,PITPNM3,ENSG00000091622
465.77026660729,-2.42092332266669,0.461471135390652,-5.24609913167656,1.55353334236626e-07,1.89906922609579e-05,PIM3_ENSG00000198355,PIM3,ENSG00000198355
191.057787390979,-2.63357154030222,0.503149441450022,-5.23417363380659,1.65724610833219e-07,1.99369337381741e-05,STX11_ENSG00000135604,STX11,ENSG00000135604
489.359613856054,-2.65605292963164,0.507441489329056,-5.23420529358665,1.65696210620287e-07,1.99369337381741e-05,GNG10_ENSG00000242616,GNG10,ENSG00000242616
9.8919510315818,-2.99892135447258,0.573440357518867,-5.22970055237856,1.69784825507782e-07,2.02645542129682e-05,SYNPO_ENSG00000171992,SYNPO,ENSG00000171992
474.927548830236,-3.24113983918426,0.622103433586697,-5.20996937840011,1.8887180140274e-07,2.23665528567401e-05,EGR1_ENSG00000120738,EGR1,ENSG00000120738
2731.88092917505,-3.28847595465067,0.632051761033323,-5.20285862232935,1.96246163561362e-07,2.28823026712548e-05,BCL2A1_ENSG00000140379,BCL2A1,ENSG00000140379
92.0532719147918,-1.95594468721411,0.375850146969413,-5.20405460257353,1.94986673988819e-07,2.28823026712548e-05,DCUN1D3_ENSG00000188215,DCUN1D3,ENSG00000188215
336.097487862839,-2.34234844763244,0.450907236968663,-5.19474573834625,2.0499982393612e-07,2.36242654253619e-05,P2RY14_ENSG00000174944,P2RY14,ENSG00000174944
206.414062331542,-2.43775640824091,0.469332964359078,-5.19408733961381,2.057265494226e-07,2.36242654253619e-05,SVIL_ENSG00000197321,SVIL,ENSG00000197321
19.8065551767615,3.24755677230899,0.626744593788266,5.18162710056995,2.19958625087419e-07,2.48731024464719e-05,RASAL2_ENSG00000075391,RASAL2,ENSG00000075391
