baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_ensembl,gene
2.78422356045109,8.70113253257019,1.66244674788871,5.23393157923437,1.65941900021595e-07,2.73407317448623e-05,AC024592.3_ENSG00000267740,AC024592.3
49.7054847597985,5.27520495967603,1.0095010261834,5.22555680762393,1.73631800574765e-07,2.83001164850784e-05,C1S_ENSG00000182326,C1S
24.968043457699,3.1657437597498,0.60937163418838,5.19509537716873,2.04614909824431e-07,3.29952425863694e-05,ACVR2A_ENSG00000121989,ACVR2A
10.0530241064837,8.93596532563496,1.7208049824315,5.19289833355109,2.07045260140106e-07,3.30357058231971e-05,COPRS_ENSG00000172301,COPRS
126.19748847449,-3.17693919532131,0.613837247251271,-5.17553994898073,2.27252796963514e-07,3.58822697538848e-05,DAPK1_ENSG00000196730,DAPK1
26.6596273089027,-3.22385480536972,0.625623742602288,-5.15302503060396,2.5631773690249e-07,4.00542706800819e-05,PIK3R6_ENSG00000276231,PIK3R6
2.3927408443572,8.18408688372045,1.59027940087092,5.14632012414825,2.65645943189789e-07,4.10883796619471e-05,VWDE_ENSG00000146530,VWDE
14.0824954355829,3.87857189087348,0.756392665491998,5.12772276599304,2.93267870438381e-07,4.49025694960099e-05,HBG1_ENSG00000213934,HBG1
22.5453309971231,3.85696257333161,0.754237722315356,5.11372271528865,3.15870933536419e-07,4.78797161054504e-05,DCBLD2_ENSG00000057019,DCBLD2
36.2165638870382,2.91265647671872,0.577004094156489,5.04789568430476,4.46702924035689e-07,6.7040821015178e-05,MPP7_ENSG00000150054,MPP7
23.3126800267706,3.17960080025741,0.630501932662268,5.0429675716166,4.58366955699909e-07,6.81169246519532e-05,BPNT1_ENSG00000162813,BPNT1
247.367068915372,-2.80080541972286,0.556903616537565,-5.02924624037512,4.92411696872292e-07,7.24657912736913e-05,UBE2A_ENSG00000077721,UBE2A
34.1376283035419,4.23904724988854,0.844718504147345,5.01829571517131,5.21318885526306e-07,7.59822275654592e-05,TMEM45B_ENSG00000151715,TMEM45B
69.1062577988716,-2.85084981052137,0.569460354388976,-5.00623052781312,5.55062761286654e-07,7.93739748639915e-05,TBC1D2_ENSG00000095383,TBC1D2
39.4763758996536,-3.68681054872521,0.736229609445402,-5.0076912167421,5.50868148842542e-07,7.93739748639915e-05,ZNF749_ENSG00000186230,ZNF749
454.184107857142,2.74058038184444,0.548342501424223,4.99793536836241,5.79473992199674e-07,8.20903436800248e-05,RUNX3_ENSG00000020633,RUNX3
11.8033740964895,7.98921443579092,1.60296929116413,4.98400966246141,6.22799672825348e-07,8.7411087413765e-05,SPAAR_ENSG00000235387,SPAAR
2.72378148706686,4.89056685728326,0.99113132731829,4.93432779540497,8.04272688263594e-07,0.000111845554208253,CAPN5_ENSG00000149260,CAPN5
85.3760645580912,3.13520345292726,0.635926869766359,4.93013206703963,8.21740453926221e-07,0.000113235834551033,MIB1_ENSG00000101752,MIB1
570.324290602774,2.35391665799475,0.4780767363823,4.92372140047495,8.49137050507019e-07,0.000115585210912216,STAG2_ENSG00000101972,STAG2
5.30118275305659,5.48471767233481,1.11419232179011,4.92259510774838,8.5404034979339e-07,0.000115585210912216,PMEPA1_ENSG00000124225,PMEPA1
30.5694405808991,4.33386280676355,0.881652631215185,4.91561262715246,8.85052502182078e-07,0.000116279468515411,NEBL_ENSG00000078114,NEBL
592.132862768067,3.395203394364,0.690846906186477,4.91455250643845,8.8985475311965e-07,0.000116279468515411,CREB5_ENSG00000146592,CREB5
2.17649656048155,7.4664713938124,1.51797299939425,4.91871159552371,8.71157125969481e-07,0.000116279468515411,SH3RF2_ENSG00000156463,SH3RF2
1040.64912322824,2.14938203137921,0.437259039736822,4.9155805507712,8.85197438472074e-07,0.000116279468515411,DYNC1H1_ENSG00000197102,DYNC1H1
2.81572462384722,-4.43922420159139,0.903878667377963,-4.91130542384523,9.04720367569915e-07,0.000117211549842947,LOX_ENSG00000113083,LOX
241.381742041583,-2.30175195114982,0.469557441014084,-4.90196033562757,9.48849975605703e-07,0.0001208279152026,PHF1_ENSG00000112511,PHF1
304.644169467531,2.78885729814331,0.569300638564808,4.8987426136987,9.64518916711613e-07,0.0001208279152026,BHLHE40_ENSG00000134107,BHLHE40
1295.38793877189,2.39936643050139,0.489681259952152,4.89985348987184,9.59081474671246e-07,0.0001208279152026,UCP2_ENSG00000175567,UCP2
7.62284688625942,-5.63653801417682,1.14947211638678,-4.9035882939854,9.41016154128277e-07,0.0001208279152026,TMEM30B_ENSG00000182107,TMEM30B
89.1807305162239,3.12673692661289,0.64187663169555,4.87124280931283,1.10898452678428e-06,0.000137786782434394,COPS6_ENSG00000168090,COPS6
86.6225076672854,4.46000111126791,0.917869667402026,4.85907887542647,1.17933146668322e-06,0.000145335824162474,ZNRD1_ENSG00000066379,ZNRD1
33.202632506073,3.28751063889171,0.677210163892088,4.85449098991309,1.20696357165237e-06,0.000147541563057312,CFAP54_ENSG00000188596,CFAP54
149.189427879897,-3.38368643359287,0.697944080895975,-4.84807669584233,1.24664206545068e-06,0.00015081359508563,CD40_ENSG00000101017,CD40
5.8604139616162,-3.66763256097337,0.756686016900476,-4.84696753879061,1.25362930339025e-06,0.00015081359508563,C1QTNF1_ENSG00000173918,C1QTNF1
72.5395845752851,2.1761050837312,0.449172053470206,4.84470275236201,1.26801371860296e-06,0.000151342928713257,ZNF302_ENSG00000089335,ZNF302
15.4807115063322,3.99862790075148,0.825754071747518,4.84239562063474,1.28283027012702e-06,0.000151915165895199,DCLK1_ENSG00000133083,DCLK1
135.494602405214,2.87673127131405,0.594714357154161,4.83716466015693,1.31704320468304e-06,0.000152394968676225,TRAPPC11_ENSG00000168538,TRAPPC11
12.2718295145615,2.45114131277497,0.506614289244062,4.83827907111032,1.30968165907048e-06,0.000152394968676225,EMX2_ENSG00000170370,EMX2
21.6392546655248,3.43484134210855,0.710070295421792,4.83732577500401,1.31597646096981e-06,0.000152394968676225,MEIOC_ENSG00000180336,MEIOC
48.1305804008463,-3.3465865823912,0.693858872192311,-4.8231516761,1.41307432109835e-06,0.000162268034539461,NEK10_ENSG00000163491,NEK10
4.19877666522356,4.54707476096638,0.943269692691021,4.82054580593403,1.43165978038922e-06,0.000163166157527367,CASP14_ENSG00000105141,CASP14
120.641673490815,-3.08421538715929,0.640422979158905,-4.81590368791875,1.46535193559206e-06,0.000165759736117198,CMTM1_ENSG00000089505,CMTM1
9.37060938730685,3.6696483602104,0.762370710076152,4.81346976176963,1.48332054302711e-06,0.000166549428082999,C12orf66_ENSG00000174206,C12orf66
10.1147357114083,5.45194230097774,1.13645400099894,4.7973277371416,1.60796390622976e-06,0.00017921703596052,AC012213.5_ENSG00000285982,AC012213.5
1.70022053490824,8.0826176106324,1.68605474330074,4.79380497148585,1.63647372736489e-06,0.000179751222894182,CSTL1_ENSG00000125823,CSTL1
195.483836916047,2.77649450078215,0.579107068456294,4.79444070365667,1.63129305542875e-06,0.000179751222894182,MOSPD2_ENSG00000130150,MOSPD2
286.997576157847,2.3692157955184,0.494718061841639,4.78902222954777,1.6759591673857e-06,0.000182763950066421,KXD1_ENSG00000105700,KXD1
1.16147629976892,7.49478333271687,1.56773828822681,4.78063423531859,1.7474303414573e-06,0.000189196779398642,C3orf20_ENSG00000131379,C3orf20
430.179277283692,2.43076086668251,0.508616685429736,4.77916068488537,1.7602847401927e-06,0.000189236851715184,NUP214_ENSG00000126883,NUP214
46.5379949267472,3.24463493637057,0.679972277194595,4.7717165025568,1.82662490398436e-06,0.000194985776722499,PCLAF_ENSG00000166803,PCLAF
21.4257081192341,-5.12929735938273,1.0759318561551,-4.76730689777377,1.86704798619142e-06,0.00019790708653629,BOC_ENSG00000144857,BOC
210.270196485766,2.43993197584082,0.514338522758582,4.74382506438481,2.09719974852485e-06,0.000220759401306526,ARL4C_ENSG00000188042,ARL4C
8.29775135426711,7.55761041960038,1.59449147539267,4.73982491360715,2.13902973538407e-06,0.000223609742958288,BMERB1_ENSG00000166780,BMERB1
50.1440041097009,3.85817149378643,0.814415895823844,4.73734797364631,2.16533181106876e-06,0.000224808901316303,TUBB6_ENSG00000176014,TUBB6
170.274030574061,2.92639156403657,0.619084512932119,4.7269661942867,2.27899188987744e-06,0.000233411885586231,REV3L_ENSG00000009413,REV3L
85.592416995068,-3.00877038883319,0.636487773578775,-4.72714561650697,2.27697979382802e-06,0.000233411885586231,CHMP6_ENSG00000176108,CHMP6
61.5404708299758,-2.86673450583576,0.608731393105646,-4.7093587390165,2.48497366697232e-06,0.000252800207006486,C4B_ENSG00000224389,C4B
21.4118051506704,5.1896200122056,1.10253355589626,4.70699507008376,2.51394985223646e-06,0.000254043012401335,OSMR_ENSG00000145623,OSMR
87.5063537324813,3.03126795061278,0.64529002914649,4.69752795440241,2.63329153516451e-06,0.000261489647468972,RAD52_ENSG00000002016,RAD52
41.0923036479971,-3.4688390625155,0.738330752171237,-4.69821831518537,2.62440823894309e-06,0.000261489647468972,TRIP6_ENSG00000087077,TRIP6
1.2632274964697,8.91917855894863,1.89888736356632,4.69705509135489,2.63939280002326e-06,0.000261489647468972,SMIM38_ENSG00000284713,SMIM38
4.08249500003587,-3.10199286717595,0.662846669687506,-4.67980455968551,2.87148511226443e-06,0.000282636177478599,SKIDA1_ENSG00000180592,SKIDA1
2.28020428918578,5.68555666508985,1.21645974982784,4.67385514884033,2.95597851376938e-06,0.000289075627817525,PRR16_ENSG00000184838,PRR16
12.9412511829973,9.64475383510456,2.06661465436842,4.66693382567352,3.05727739575619e-06,0.000297065453620976,ZNF823_ENSG00000197933,ZNF823
10.1131266740011,10.1488150684927,2.17557647866376,4.66488545359075,3.08788999994343e-06,0.000298128895663328,OR2A7_ENSG00000243896,OR2A7
123.182778334365,3.04969810599684,0.654443289814222,4.65998834958268,3.16227282049751e-06,0.000303378046918363,PYGB_ENSG00000100994,PYGB
5.55899085713423,-4.71810187457724,1.01282347555133,-4.65836543925774,3.18730038619893e-06,0.000303855970150965,NRXN1_ENSG00000179915,NRXN1
521.542028137148,2.16160925098273,0.465382760117801,4.64479872532357,3.40408164455125e-06,0.000317573342070252,FMR1_ENSG00000102081,FMR1
276.972513921159,3.14896587130694,0.67797940428608,4.6446335263279,3.40680651473114e-06,0.000317573342070252,ATE1_ENSG00000107669,ATE1
324.596953063403,-2.55225141293938,0.549713580734107,-4.64287494867965,3.43594327084849e-06,0.000317573342070252,JPT1_ENSG00000189159,JPT1
1.48024482696109,5.08246707938128,1.09459270139809,4.64324956021503,3.42971661080417e-06,0.000317573342070252,SERPINB10_ENSG00000242550,SERPINB10
77.7968869215733,6.0227340605198,1.29693933134791,4.64380554660207,3.42049514568332e-06,0.000317573342070252,H2AC4_ENSG00000278463,H2AC4
34.9443427843323,3.82656540718774,0.827538789928436,4.62403146989479,3.76352729861984e-06,0.000343659920436624,RGS9_ENSG00000108370,RGS9
439.080626563343,2.60242040310254,0.562727331555896,4.62465612947403,3.75220365045325e-06,0.000343659920436624,RPS6KA3_ENSG00000177189,RPS6KA3
2.20372262332094,7.43354248709758,1.6081344736466,4.62246323856318,3.7921002835313e-06,0.000344195545495613,AC098850.3_ENSG00000266302,AC098850.3
14.5505898143457,5.00404171090623,1.08399298235022,4.61630452630506,3.90633615153471e-06,0.0003524538296724,ZNF724_ENSG00000196081,ZNF724
156.39610727756,-2.76209021937743,0.598537399581078,-4.61473288270816,3.93601209661966e-06,0.000353030008050656,CDR2_ENSG00000140743,CDR2
10.2467115799477,3.97641155119364,0.862119444361002,4.61236732010022,3.98108663593933e-06,0.000354972418985696,OR11A1_ENSG00000204694,OR11A1
2.70453481951926,8.50420492311818,1.84593270493586,4.60699618159356,4.08527500710887e-06,0.000362132155308516,BNIP5_ENSG00000189325,BNIP5
631.829257000702,2.45019429631582,0.532305675683269,4.60298360180125,4.16481032582856e-06,0.000367036016970403,ZFP36L2_ENSG00000152518,ZFP36L2
1.19922625785789,7.61311917505473,1.65514658464468,4.59966461320349,4.23171687051253e-06,0.000370776672388606,UGT2B10_ENSG00000109181,UGT2B10
9.10562716413775,7.28163775948465,1.58462558527977,4.59517871421916,4.32378529359766e-06,0.000376666307358353,ID3_ENSG00000117318,ID3
18.2507457499328,4.39231682833506,0.957508756705481,4.58723410890548,4.49156921589326e-06,0.000389046892425771,LY6G5C_ENSG00000204428,LY6G5C
47.8774016818893,-3.7489753104568,0.817934766970248,-4.58346491902229,4.57333640647358e-06,0.000393878598007537,TLE1_ENSG00000196781,TLE1
81.0528161674845,-3.2010273002217,0.698918603512784,-4.57997152191006,4.65039245751562e-06,0.000398252253508598,DPP3_ENSG00000254986,DPP3
13.1171919773277,4.51859939722828,0.98704074462355,4.57792590816668,4.69608955953018e-06,0.000399906323277295,TULP2_ENSG00000104804,TULP2
2.54447750411077,6.5964776034744,1.44253560377173,4.57283521198846,4.81168559844352e-06,0.0004039635307548,ADAMTS6_ENSG00000049192,ADAMTS6
27.1967794435629,-3.36098911925231,0.735181009169415,-4.57164844757001,4.8390229327883e-06,0.0004039635307548,MED30_ENSG00000164758,MED30
7.8606696207448,3.29745099868439,0.72106995670864,4.57299734652068,4.80796230453424e-06,0.0004039635307548,ZNF285_ENSG00000267508,ZNF285
20.5056463688279,-3.12926667798207,0.684567410356177,-4.57115929073214,4.85033398847958e-06,0.0004039635307548,AC008676.3_ENSG00000285868,AC008676.3
2.02207970426807,9.3594161172861,2.05128451394635,4.56270987942089,5.04975720685414e-06,0.000411528063126317,COL5A3_ENSG00000080573,COL5A3
